Date,Open,High,Low,Close,Adj Close,Volume,log_ret_1d,ret_3d_back,ret_5d_back,ret_10d_back,sma_9,sma_21,ema_9,ema_21,ema_crossover,rsi_14,volatility_14,volatility_21,volume_mean_14,volume_z_14,macd,macd_signal,fwd_ret_3d,y_3d,next_day_return
2000-02-29,0.1257809996604919,0.1348959952592849,0.1257809996604919,0.1333329975605011,0.1222442537546157,306048000,0.052109550412498484,-0.01916319225400054,-0.022900798369343556,0.10344852250265513,0.13162622021304232,0.10859376085656024,0.1275253411284914,0.11563115646250298,1,65.92779989638238,0.07139737741441181,0.06199556444205499,571470857.1428572,-1.0529697810669256,0.011748205068009082,0.009842476483298262,-0.0800776635576067,0,-0.029295048875559226
2000-03-01,0.1333329975605011,0.1333329975605011,0.1273439973592758,0.1294270008802414,0.1186631396412849,383568000,-0.02973271770578807,0.015320817311317736,-0.056929409490967475,0.1143474837018148,0.13250877625412405,0.11108009410755969,0.1279056730788414,0.11688532413684283,1,61.993378978792144,0.07338554698460592,0.06275104703059535,556793142.8571428,-0.6742788916555621,0.011299716210869157,0.010133924428812441,-0.058349477687403506,0,-0.06740482257098734
2000-03-02,0.1304689943790435,0.1304689943790435,0.1203130036592483,0.1207029968500137,0.1106646507978439,191040000,-0.06978406572464013,-0.046301059198334715,-0.11207319806920013,-0.006428827523997094,0.13194455371962652,0.11306423693895333,0.12646513783307586,0.11723238529258563,1,54.211690220973814,0.062493963381830574,0.06604817562876325,501147428.5714286,-1.2679468619881662,0.010123632411999262,0.010131866025449805,0.43797585775534364,1,0.0161802593280862
2000-03-03,0.1208330020308494,0.1239579990506172,0.1197919994592666,0.1226560026407241,0.1124552190303802,273696000,0.01605075401762717,-0.0800776635576067,-0.03779588492086472,-0.024844746251045713,0.12997688684198586,0.11503595149233223,0.1257033107946055,0.11772544141514367,1,55.55664517589211,0.06249849303659743,0.0660310719233988,490426285.71428573,-0.8620240088115243,0.00924262553964221,0.009954017928288287,0.4267544453765235,1,-0.006367398608118302
2000-03-06,0.1234380006790161,0.1328130066394806,0.1208330020308494,0.1218750029802322,0.111739195883274,432096000,-0.006387756956460384,-0.058349477687403506,-0.03704080026382506,-0.13172800171894405,0.1283565544419818,0.1169084754018556,0.12493764923173085,0.11810267428469717,1,54.86264139338602,0.048591263682959275,0.06627238960795655,474853714.28571427,-0.17276556028425807,0.008384746956877173,0.009640163734006064,0.7144778639358653,1,0.4241476199774228
2000-03-07,0.15625,0.1817709952592849,0.1494790017604828,0.173567995429039,0.1591331213712692,1952208000,0.3535734733313475,0.43797585775534364,0.30176324394327736,0.27195182636910986,0.1323929991987016,0.12114957045941122,0.1346637184711925,0.12314497620691006,1,76.12301322080351,0.10474204638229666,0.09870807785561919,582120000.0,2.9431621740081155,0.01174072470752871,0.010060275928710595,0.4163497940539067,1,0.008250378113712653
2000-03-08,0.1734700053930282,0.1765629947185516,0.1609379947185516,0.1749999970197677,0.1604460030794143,668736000,0.008216529791069462,0.4267544453765235,0.35211351441029626,0.2751384904701615,0.13673322068320376,0.12570685609465548,0.14273097418090752,0.12785906900807895,1,76.45387805713432,0.10476381903423201,0.0963632765922115,557060571.4285715,0.24854497734307432,0.014350488317612653,0.010918318406491007,0.7767886055671938,1,0.19401141905804065
2000-03-09,0.1770830005407333,0.2249999940395355,0.1765629947185516,0.2089519947767257,0.1915743798017501,952944000,0.17731857862488,0.7144778639358653,0.7311251603501674,0.5371124273716672,0.14578633175955877,0.1317010940540404,0.15597517830007118,0.13523115316886503,1,82.60759222892344,0.11232831369040906,0.10107421141335662,586858285.7142857,0.7933115416816491,0.01894005805179344,0.012522666335551495,0.0979890149645597,1,0.1765046552580274
2000-03-10,0.2197919934988021,0.3020829856395721,0.2182289958000183,0.2458329945802688,0.225388154387474,2161200000,0.16254788604785325,0.4163497940539067,1.0042475646328266,0.9284952543270406,0.1590385536352793,0.13935237945545284,0.17394674155611073,0.14528586602444718,1,86.67994925861458,0.1158198856887961,0.10419230726315151,672596571.4285715,2.3993151835527757,0.02526210773610041,0.015070554615661279,-0.10487197116812264,0,0.26483428804952136
2000-03-13,0.2229170054197311,0.3125,0.2208330035209655,0.3109380006790161,0.2850786745548248,2415168000,0.23494111600923878,0.7767886055671938,1.5512860970304914,1.4567844182945113,0.17877244287066985,0.14927304607062108,0.20134499338069184,0.16034515099304433,1,90.78277262153745,0.1248906187325513,0.10783364769377686,806358857.1428572,2.0805349446671655,0.0351209550381088,0.019080634700150784,-0.36903499241087334,0,-0.2621455260574076
2000-03-14,0.3092449903488159,0.3092449903488159,0.2249999940395355,0.2294269949197769,0.2103466242551803,1567776000,-0.30400866360581047,0.0979890149645597,0.3218277618097809,0.7207067951477821,0.18988355331950713,0.1552378077592168,0.20696139368850885,0.1666253186227473,1,64.14376943362007,0.15805216963313004,0.13296658885427162,881814857.1428572,0.8644258581079801,0.03594258189463634,0.022453024139047897,-0.09307531507798672,0,-0.04086263285007685
2000-03-15,0.2458660006523132,0.2522140145301819,0.2125000059604644,0.2200520038604736,0.2017512768507003,995616000,-0.04172097436707425,-0.10487197116812264,0.2574400434739259,0.7002016763417658,0.20092233187622488,0.15996252213205608,0.20957951572290182,0.17148229000799514,1,61.89417814496513,0.15900774447035823,0.1315090589938421,935478857.1428572,0.0778741017400048,0.035428842032260405,0.0250481877176904,-0.05502788567280459,0,-0.10843348610185644
2000-03-16,0.2270829975605011,0.2348960041999817,0.1929689943790435,0.1961909979581833,0.1798747032880783,750384000,-0.11477523549049529,-0.36903499241087334,-0.06107142854595915,0.62540287381573,0.20909288691149816,0.1637741887853259,0.20690181216995812,0.17372853618528497,1,56.46617508882905,0.16196334416380384,0.13444804501533095,969168000.0,-0.2911733863531729,0.032719149737255954,0.02658238012160351,0.0074672522084084925,1,0.06056346746639352
2000-03-17,0.1916670054197311,0.2229170054197311,0.1916339993476867,0.208073005080223,0.1907685250043869,557616000,0.05880033997055751,-0.09307531507798672,-0.15360016894606265,0.6963948000954896,0.21867044270038602,0.16789747490769336,0.2071360507520111,0.17685076063027935,1,58.421611421232804,0.1617331834585281,0.13458500307097132,972006857.1428572,-0.5527981766585114,0.031171156060167265,0.027500135309316262,-0.043177150670141384,0,-0.0006247698023343906
2000-03-20,0.216276004910469,0.2231770008802414,0.2013020068407058,0.2079430073499679,0.1906493157148361,365280000,-0.0006249650523157754,-0.05502788567280459,-0.33123964618068924,0.7061989929443999,0.22248988846937812,0.1718099514643351,0.20729744207160247,0.1796773285138874,1,58.390709089669976,0.1619308288805406,0.1346863750772777,976237714.2857143,-0.8192709389285985,0.029592743462198035,0.02791865693989262,-0.025675359888221894,0,-0.04947029409697101
2000-03-21,0.2083330005407333,0.2101559937000274,0.1812500059604644,0.1976560056209564,0.1812178194522857,536640000,-0.050735864619312836,0.0074672522084084925,-0.1384797343047176,0.1387814045577629,0.22500722275839907,0.17453809437297635,0.20536915478147327,0.18131175370543912,1,55.87215731507699,0.16263993741424082,0.13412743796570134,987171428.5714285,-0.6109301607724295,0.027198240651079342,0.027774573682129964,-0.017783447058194124,0,0.007249969278832813
2000-03-22,0.1992190033197403,0.2052080035209655,0.1958329975605011,0.1990890055894851,0.1825316399335861,230592000,0.007223814589277246,-0.043177150670141384,-0.09526383719859377,0.13765147988543314,0.2239113350709279,0.17752052346865332,0.20411312494307565,0.18292786751307966,1,56.15585824446888,0.16028184834053688,0.13376156245715307,989996571.4285715,-1.0342788636762332,0.025126567612494877,0.027244972468202948,-0.08895017505527592,0,0.017655370773115298
2000-03-23,0.1972659975290298,0.2135419994592666,0.1968750059604644,0.2026039958000183,0.1857543438673019,309408000,0.017501325225892584,-0.025675359888221894,0.03268752342654335,-0.030380178870704322,0.21910811298423338,0.1806330950487227,0.20381129911446422,0.1847166064482559,1,56.888022675492856,0.1602686067722357,0.13373221455977327,992547428.5714285,-0.9337440163838249,0.023497517384102384,0.026495481451382835,-0.1715908418945904,0,-0.04177111738264905
2000-03-24,0.2013020068407058,0.2104170024394989,0.1875,0.194141000509262,0.1779951304197311,231600000,-0.04266861241032106,-0.017783447058194124,-0.06695729013761054,-0.21027280800636572,0.20613066852092737,0.1834046663272948,0.20187723939342378,0.18557336954471101,1,54.5270356299615,0.16129411918619282,0.13427450169700159,978226285.7142857,-1.0018295718227463,0.021278307268758984,0.025452046614858066,-0.19248894469098754,0,-0.06573056070107974
2000-03-27,0.1937499940395355,0.2000000029802322,0.1796880066394806,0.1813800036907196,0.1662954241037368,388944000,-0.0679904034485667,-0.08895017505527592,-0.1277417500004835,-0.41666826410851054,0.20079211393992102,0.1859716191178276,0.19777779225288294,0.18519215446707543,1,51.08428720787959,0.13392280687757382,0.13438895654971103,866564571.4285715,-0.6783612293911374,0.018279150796640303,0.024017467451214514,-0.14070465123577447,0,-0.0746554075736151
2000-03-28,0.1751299947500229,0.1770830005407333,0.1645829975605011,0.1678390055894851,0.1538805663585662,393312000,-0.07758907848981171,-0.1715908418945904,-0.1508529929955741,-0.2684426449111931,0.194990669687589,0.1879371433030991,0.1917900349202034,0.18361459547820358,1,47.646528255743945,0.13562545841133286,0.13588700308360033,846891428.5714285,-0.6354313098050944,0.014640881338367467,0.02214215022864511,0.048677562939001495,1,-0.06594415493961203
2000-03-29,0.1684899926185608,0.1723960041999817,0.1500000059604644,0.1567710041999817,0.1437330991029739,469440000,-0.06821905125551012,-0.19248894469098754,-0.21255820362457245,-0.2875729307178494,0.19061067038112214,0.18905323885736008,0.18478622877615908,0.18117426899836522,1,44.98194366392285,0.12605418029344806,0.13670940542454757,812355428.5714285,-0.4762993513663998,0.010740620183710525,0.01986184421965819,0.0348852417381158,1,-0.005817470356602961
2000-03-30,0.1520829945802688,0.1703130006790161,0.1468749940395355,0.1558589935302734,0.1428968906402588,361920000,-0.005834457751761686,-0.14070465123577447,-0.23072102840402453,-0.205575203998434,0.18480911354223883,0.1903119051740283,0.17900078172698194,0.17887288031944779,1,44.759816360488244,0.11477108904844108,0.13648140334670567,683835428.5714285,-0.5248424892503581,0.007489706801894702,0.017387416736105495,0.002508719329376685,1,0.1292835617695649
2000-03-31,0.1665039956569671,0.1830729991197586,0.1635420024394989,0.1760089993476867,0.1613710671663284,962976000,0.12158341551789865,0.048677562939001495,-0.09339604263917578,-0.15409978685209036,0.18126089043087423,0.19294552434058412,0.1784024252511229,0.17861252750383314,0,50.56789839743179,0.09708401742358903,0.13735453639516507,580107428.5714285,1.0231325943083427,0.006464749980472084,0.015202883384978813,0.08526270927864821,1,-0.07822895885830439
2000-04-03,0.1744139939546585,0.1749999970197677,0.1576820015907287,0.1622399985790252,0.1487472206354141,329952000,-0.08145841474388842,0.0348852417381158,-0.10552433963079522,-0.2197862258191956,0.17732577853732634,0.19483047652812227,0.17516993991670338,0.17712411578339604,0,46.93629537962322,0.06281685492014082,0.13905994700758664,491691428.5714286,-0.6527697844742989,0.004489666939629794,0.01306024009590901,0.23194037845496385,1,-0.03692060300473654
2000-04-04,0.1708330065011978,0.1736979931592941,0.1187499985098838,0.15625,0.1432554274797439,513792000,-0.03761942302783362,0.002508719329376685,-0.06904834516137737,-0.20948518862796617,0.17256588902738357,0.19646738114811121,0.1713859519333627,0.1752264688939964,0,45.40848500554592,0.06274113829204278,0.1394477102061925,457275428.5714286,0.2804174709747315,0.0024132382666871843,0.010930839730064647,0.36750078201293945,1,0.2225024223327634
2000-04-05,0.1578129976987838,0.203125,0.149739995598793,0.1910160034894943,0.1751300245523452,639600000,0.20089992382322014,0.08526270927864821,0.21843962449732524,-0.0405497133108248,0.17127833432621423,0.19729823867479956,0.17531196224458903,0.17666188112995074,0,54.63776503915188,0.08165814703011744,0.12384720531238184,449362285.71428573,0.995734113123652,0.003532261798253805,0.009451124143702479,0.01976797169359834,1,0.046352146410443495
2000-04-06,0.1998700052499771,0.2100259959697723,0.1903650015592575,0.1998700052499771,0.1832477301359176,404592000,0.045309969033678066,0.23194037845496385,0.2823771071712662,-0.013494257797066367,0.1719148904085159,0.198482524781,0.18022357084566668,0.1787717105954077,1,56.64788724927365,0.0809632803617561,0.12416605347846506,438432000.0,-0.1792881622731822,0.005075038075408572,0.008575906930043698,-0.08338924281869109,0,0.06905484353333824
2000-04-07,0.2098959982395172,0.21875,0.2010419964790344,0.2136719971895218,0.1959018558263778,318576000,0.06677493431283464,0.36750078201293945,0.21398336438147636,0.10060212231845389,0.1755028896861606,0.19870728680065697,0.1869132561144377,0.18194446392214533,1,59.64955870935766,0.0830833610422047,0.11878094531846682,435096000.0,-0.6115155333934924,0.007326944338152647,0.008326114411665487,-0.2315651721825741,0,-0.08835970552227679
2000-04-10,0.2173179984092712,0.2299479991197586,0.1907549947500229,0.1947920024394989,0.1785920560359954,395280000,-0.09250978065931052,0.01976797169359834,0.200641051193168,0.07394419713238509,0.17849766711393988,0.1962767633653822,0.18848900537944996,0.18311242196917746,1,54.128485021505945,0.08582560965727633,0.11440264010037851,424998857.14285713,-0.15767443807753348,0.007501663973199291,0.008161224323972248,-0.19318557526734115,0,-0.05949425769204597
2000-04-11,0.1812169998884201,0.1979169994592666,0.1666669994592666,0.1832029968500137,0.1679668128490448,457584000,-0.06133752466909662,-0.08338924281869109,0.17249917984008767,0.09154005176905744,0.1814345551861657,0.1901941441354297,0.1874318036735627,0.18312065604925346,1,51.00758364069792,0.08726169621435212,0.09989432671473356,441212571.4285714,0.09092859430115847,0.006628584449664965,0.007854696349110792,-0.21766018994602876,0,-0.10376463708091677
2000-04-12,0.1834640055894851,0.1875,0.1635420024394989,0.1641930043697357,0.150537759065628,313440000,-0.1095522186727037,-0.2315651721825741,-0.1404227846345547,0.04734293951632962,0.1823605563905504,0.1870877636330468,0.1827840438127973,0.18139996044202458,1,46.29254075642497,0.09115618524473194,0.07973524779630166,441500571.4285714,-0.7121474110698213,0.004352541725396009,0.007154265424367836,-0.08247617754591541,0,-0.04282768931588443
2000-04-13,0.1654949933290481,0.1713539958000183,0.1544270068407058,0.157160997390747,0.1440906524658203,313296000,-0.04377185077531353,-0.19318557526734115,-0.21368392824032822,0.008353729425441658,0.18026633395089042,0.18409295380115503,0.17765943452838726,0.1791964183464539,0,44.648400608818086,0.09118240322137935,0.0797696641679581,447336000.0,-0.7716339086374802,0.0019587579319851056,0.006115163925891291,0.12842242874111975,1,-0.08802438177071192
2000-04-14,0.1471350044012069,0.1584639996290207,0.1364579945802688,0.143326997756958,0.1314071714878082,421920000,-0.09214202366288649,-0.21766018994602876,-0.329219553136715,-0.18568369635559911,0.17816488941510517,0.18157562045823955,0.17079294717410143,0.175935561929227,0,41.52391010520077,0.09247939882534661,0.07851176096238614,449691428.5714286,-0.16045515463551197,-0.0010426026510975683,0.004683610610493519,0.178284645275693,1,0.05109989985977048
2000-04-17,0.1312499940395355,0.15625,0.1312499940395355,0.1506509929895401,0.138122022151947,294096000,0.049837139575328544,-0.08247617754591541,-0.2266058611090499,-0.07143124809533474,0.17754277752505407,0.1788412389301118,0.16676455633718917,0.1736369647528918,0,43.767510908972355,0.09230881420986776,0.07811413407351911,442604571.4285714,-0.8364845837779398,-0.0027979641417843204,0.003187295660037951,0.11495450502209836,1,0.1771843707087728
2000-04-18,0.1658200025558471,0.1869789958000183,0.1609379947185516,0.1773439943790435,0.1625950783491134,477504000,0.16312546062303476,0.12842242874111975,-0.031980931380543476,0.13500156402587837,0.17602366540167064,0.17738414307435352,0.16888044394556004,0.17397396744617832,0,51.1273333591897,0.10094771654036924,0.0872940702062892,443180571.4285714,0.19321279565397037,-0.002012005493538249,0.002147435429322711,-0.09985670537990843,0,-0.047726418355424016
2000-04-19,0.1829430013895034,0.1854169964790344,0.1666669994592666,0.1688800007104873,0.154834970831871,278352000,-0.04890290979817676,0.178284645275693,0.02854565186100899,-0.1158855926970771,0.17258033156394956,0.17601385712623593,0.1688803552985455,0.1735108795611155,0,48.94004038814636,0.10207815719996338,0.08724966671264191,437211428.5714286,-0.8731496619192411,-0.0020484874664093433,0.0013082508501763004,0.04857294999843398,1,-0.005394347388171461
2000-04-20,0.1734379976987838,0.1766930073499679,0.1656250059604644,0.1679690033197403,0.1539997607469558,153936000,-0.00540894941599129,0.11495450502209836,0.068770280848508,-0.15960875114971995,0.16750222113397384,0.1745319522562481,0.16869808490278448,0.1730070726300814,0,48.698551946078034,0.09648028280525739,0.0871866566677193,379422857.14285713,-1.8781356237220015,-0.0021263977787022714,0.0006213211244005862,0.043406842438780124,1,-0.04961627308365202
2000-04-24,0.1583330035209655,0.165364995598793,0.1513019949197769,0.1596350073814392,0.1463588923215866,205968000,-0.05088945287267318,-0.09985670537990843,0.11378184068388131,-0.25289691919785395,0.16359588834974498,0.17248580995060148,0.16688546939851545,0.17179143033475028,0,46.44091735376918,0.09490946382097376,0.08745966876224301,370566857.14285713,-1.2831214215625282,-0.0028280263571586195,-6.854837191125503e-05,0.18760293641586512,1,0.10929929121125093
2000-04-25,0.1667969971895218,0.1822919994592666,0.1664060056209564,0.1770830005407333,0.1623557358980178,249696000,0.10372854681090786,0.04857294999843398,0.17545193049625918,-0.09091236640614075,0.1629158887598249,0.17167352423781437,0.16892497562695902,0.17227248217165783,0,51.509337432580786,0.0981935430266929,0.09061614030535814,351702857.14285713,-0.8162268969864325,-0.0019536444346133774,-0.00044556758445167956,0.04853095030991228,1,-0.010294568952002647
2000-04-26,0.1894530057907104,0.1937499940395355,0.1749999970197677,0.1752600073814392,0.1606844216585159,254112000,-0.010347924524580256,0.043406842438780124,-0.011751099916866181,-0.043356220177322435,0.1641455557611253,0.17138209584213437,0.17019198197785507,0.17254407537254704,0,50.96664995401994,0.08118428122637922,0.08945857495310046,324168000.0,-0.7320257347451095,-0.0013917475742767638,-0.0006348035824166964,0.09361518513794986,1,0.08172426986353742
2000-04-27,0.1635420024394989,0.1914059966802597,0.1626300066709518,0.1895830035209655,0.1738162338733673,280992000,0.07855631418112238,0.18760293641586512,0.1225900208632138,0.15463508478141796,0.16774800088670516,0.172417524315062,0.17407018628647714,0.17409306884058506,0,54.97996442244672,0.08326489420022685,0.08931885879685035,315339428.5714286,-0.3678056695805032,0.00020692057044233159,-0.0004664587518448908,-0.028156523379470944,0,-0.020603095254938086
2000-04-28,0.1925780028104782,0.2000000029802322,0.1856770068407058,0.1856770068407058,0.1702350527048111,179040000,-0.020818300077233464,0.04853095030991228,0.10542423406095414,0.18144456909407292,0.17245355745156604,0.17379400063128694,0.17639155039732288,0.17514615411332332,1,53.68939081519517,0.08081070750222401,0.08794310509133008,305372571.4285714,-1.2606834982772213,0.0011454907996979458,-0.00014406884153632353,-0.023842483006198845,0,0.032260314192614103
2000-05-01,0.1927080005407333,0.1968750059604644,0.1871089935302734,0.1916670054197311,0.1757269203662872,119424000,0.03175087768630038,0.09361518513794986,0.20065772892629474,0.33727077535485717,0.17701089216603172,0.17549914405459446,0.17944664140180452,0.1766480496866331,1,55.41769574681353,0.07782370341548527,0.08802864912024372,285668571.4285714,-1.539445995821755,0.002345618463684307,0.0003538686195078026,-0.04279818434206906,0,-0.03872341070650409
2000-05-02,0.1916670054197311,0.2028650045394897,0.1789059937000274,0.1842450052499771,0.1689221709966659,234000000,-0.03949309738126143,-0.028156523379470944,0.04044433789451385,0.22299230555200844,0.177777671151691,0.17589133481184638,0.18040631417143904,0.17733868201057348,1,52.78887366007415,0.07673564640528326,0.08476293186984309,269698285.71428573,-0.3697955374576625,0.0026670903411441516,0.0008165129638350724,0.041694457984582156,1,-0.016255525002966564
2000-05-03,0.1830729991197586,0.1890629976987838,0.1666669994592666,0.1812500059604644,0.1661762595176696,329184000,-0.016389095533605715,-0.023842483006198845,0.03417778344598865,0.022025056980911506,0.1791521161794662,0.17679657325858159,0.1805750525292441,0.177694256915109,1,51.722636456204384,0.07023047115044954,0.08271735043856031,270822857.14285713,0.6005867054240827,0.002649644258040207,0.0011831392226760995,0.0201158681371012,1,0.012215169965311024
